Year,Rank,Title,Author,Cover,Rating,Reviews,Price,Genre,Sub-Genres
2009,9,The Twilight Saga Collection,Stephenie Meyer,Hardcover,4.7 out of 5 stars,"6,849",$100.00,Fiction,"Fantasy, Young Adult, Romance, Vampires, Paranormal"
2009,10,Outliers: The Story of Success,Malcolm Gladwell,Hardcover,4.6 out of 5 stars,"37,939",$20.81,Nonfiction,"Psychology, Business, Self Help, Sociology, Science"
2009,11,Eclipse (Twilight),Stephenie Meyer,Hardcover,4.7 out of 5 stars,"22,379",$16.73,Fiction,"Fantasy, Young Adult, Romance, Vampires, Paranormal"
2009,12,"Twilight (The Twilight Saga, Book 1)",Stephenie Meyer,Paperback,4.6 out of 5 stars,"39,457",$13.05,Fiction,"Fantasy, Young Adult, Romance, Vampires, Paranormal"
2009,13,"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",Glenn Beck,Paperback,4.6 out of 5 stars,"1,418",$9.62,Nonfiction,"Politics, History, Philosophy"
2009,14,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,Paperback,4.3 out of 5 stars,"4,279",$14.15,Nonfiction,"Memoir, Biography, Education"
2009,15,The Love Dare,Stephen Kendrick,Paperback,4.8 out of 5 stars,"3,687",$12.07,Nonfiction,"Self Help, Religion"
2009,16,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Steve Harvey,Hardcover,4.5 out of 5 stars,"8,601",$15.84,Nonfiction,"Self Help, Psychology, Personal Development"
2009,17,"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Jeff Kinney,Hardcover,4.6 out of 5 stars,"16,194",$9.26,Fiction,"Childrens, Young Adult"
2009,18,Under the Dome: A Novel,Stephen King,Hardcover,4.4 out of 5 stars,"14,862",$23.49,Fiction,"Horror, Science Fiction, Thriller, Fantasy, Mystery"
2009,19,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,Paperback,4.6 out of 5 stars,"39,787",$9.99,Fiction,"Historical Fiction, Romance"
2009,20,Eat This Not That! Supermarket Survival Guide: The No-Diet Weight Loss Solution,David Zinczenko,Paperback,4.5 out of 5 stars,957,$14.00,Nonfiction,"Cookbooks, Reference, Nutrition"
2009,21,Arguing with Idiots: How to Stop Small Minds and Big Government,Glenn Beck,Hardcover,4.6 out of 5 stars,890,$13.27,Nonfiction,"Politics, History, Economics"
2009,22,"Mastering the Art of French Cooking, Volume I: 50th Anniversary Edition: A Cookbook",Julia Child,Hardcover,4.8 out of 5 stars,"7,682",$18.40,Nonfiction,"Cookbooks, Reference"
2009,23,Sookie Stackhouse,Charlaine Harris,Mass Market Paperback,4.7 out of 5 stars,"1,002",$28.00,Fiction,"Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Mystery"
2009,24,The Time Traveler's Wife,Audrey Niffenegger,Paperback,4.4 out of 5 stars,"11,529",$14.32,Fiction,"Romance, Fantasy, Time Travel, Science Fiction, Adult"
2009,25,True Compass: A Memoir,Edward M. Kennedy,Hardcover,4.5 out of 5 stars,587,$14.00,Nonfiction,"Psychology, Science, Memoir, Self Help, Biography"
2009,26,The Girl with the Dragon Tattoo (The Girl with the Dragon Tattoo Series),Stieg Larsson,Paperback,4.5 out of 5 stars,"33,550",$15.90,Fiction,"Mystery, Thriller, Crime"
2009,27,The 5000 Year Leap,W Cleon Skousen,Paperback,4.8 out of 5 stars,"2,760",$14.98,Nonfiction,"History, Politics, Philosophy"
2009,28,"Good to Great: Why Some Companies Make the Leap...And Others Don't (Good to Great, 1)",Jim Collins,Hardcover,4.5 out of 5 stars,"9,069",$19.25,Nonfiction,"Business, Leadership, Management, Self Help"
2009,29,Eclipse (Twilight Sagas),Stephenie Meyer,Paperback,4.7 out of 5 stars,"22,379",$14.89,Fiction,"Fantasy, Young Adult, Romance, Vampires, Paranormal"
2009,30,Where the Wild Things Are: A Caldecott Award Winner,Maurice Sendak,Hardcover,4.9 out of 5 stars,"36,349",$12.49,Fiction,"Childrens, Fantasy, Adventure, Young Adult"
2009,31,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick M. Lencioni,Hardcover,4.6 out of 5 stars,"13,475",$9.49,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2009,32,Olive Kitteridge,Elizabeth Strout,Paperback,4.2 out of 5 stars,"31,692",$9.49,Fiction,Literary Fiction
2009,33,Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),Charlaine Harris,Hardcover,4.6 out of 5 stars,"4,765",$9.14,Fiction,"Fantasy, Vampires, Paranormal, Urban Fantasy, Romance, Mystery"
2009,34,"Eat This, Not That! Thousands of Simple Food Swaps that Can Save You 10, 20, 30 Pounds--or More!",David Zinczenko,Paperback,4.3 out of 5 stars,"1,158",$11.88,Nonfiction,"Cookbooks, Reference"
2009,35,"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,Hardcover,4.5 out of 5 stars,"4,440",$15.98,Nonfiction,"Business, Science, Psychology, Sociology, Finance"
2009,36,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,Paperback,4.4 out of 5 stars,"9,119",$10.99,Nonfiction,"Business, Psychology, Self Help, Sociology, Science"
2009,37,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,Paperback,4.7 out of 5 stars,"2,279",$14.08,Nonfiction,Religion
2009,38,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,Hardcover,4.8 out of 5 stars,"35,658",$9.49,Fiction,"Fantasy, Young Adult, Mythology, Adventure"
2009,39,The Elegance of the Hedgehog,Muriel Barbery,Paperback,4.2 out of 5 stars,"4,841",$9.90,Fiction,"Philosophy, Literary Fiction"
2009,40,"I, Alex Cross",James Patterson,Hardcover,4.6 out of 5 stars,"8,759",$11.15,Fiction,"Mystery, Thriller, Crime"
2009,41,The Girl Who Played with Fire (Millennium),Stieg Larsson,Hardcover,4.6 out of 5 stars,"26,526",$16.40,Fiction,"Mystery, Thriller, Crime"
2009,42,The Last Lecture,Randy Pausch,Hardcover,4.6 out of 5 stars,"12,340",$14.42,Nonfiction,"Memoir, Biography, Self Help, Philosophy, Autobiography"
2009,43,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,Paperback,4.7 out of 5 stars,894,$15.89,Nonfiction,"Self Help, Psychology, Personal Development"
2009,44,Watchmen,Alan Moore,Paperback,4.8 out of 5 stars,"10,083",$22.44,Fiction,"Science Fiction, Fantasy"
2009,45,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,Paperback,4.6 out of 5 stars,"1,803",$20.47,Nonfiction,"Self Help, Business, Personal Development, Psychology, Leadership"
2009,46,The Book of Basketball: The NBA According to The Sports Guy,Bill Simmons,Hardcover,4.7 out of 5 stars,"1,997",$29.53,Nonfiction,"History, Biography"
2009,47,"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All Universes",Zhi Gang Sha,Hardcover,4.6 out of 5 stars,64,$20.89,N/A,N/A
2009,48,Have a Little Faith: A True Story,Mitch Albom,Hardcover,4.7 out of 5 stars,"6,786",$17.95,Nonfiction,"Religion, Memoir, Spirituality, Biography"
2010,1,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Stieg Larsson,Hardcover,4.6 out of 5 stars,"26,160",$11.84,Fiction,"Mystery, Thriller, Crime"
2010,2,The Girl with the Dragon Tattoo (The Girl with the Dragon Tattoo Series),Stieg Larsson,Paperback,4.5 out of 5 stars,"33,550",$15.90,Fiction,"Mystery, Thriller, Crime"
2010,3,Decision Points,George W. Bush,Hardcover,4.6 out of 5 stars,"2,783",$13.92,Nonfiction,"Biography, Politics, History, Memoir, Autobiography"
2010,4,The Help,Kathryn Stockett,Hardcover,4.8 out of 5 stars,"34,789",$15.88,Fiction,"Historical Fiction, Adult"
2010,5,The Girl Who Played with Fire: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo Series),Stieg Larsson,Paperback,4.6 out of 5 stars,"26,526",$9.25,Fiction,"Mystery, Thriller, Crime"
2010,6,"The Ugly Truth (Diary of a Wimpy Kid, Book 5)",Jeff Kinney,Hardcover,4.7 out of 5 stars,"20,755",$9.26,Fiction,"Childrens, Young Adult"
2010,7,StrengthsFinder 2.0,Gallup,Hardcover,4.1 out of 5 stars,"8,376",$22.91,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2010,8,Mockingjay (The Hunger Games),Suzanne Collins,Hardcover,4.6 out of 5 stars,"88,444",$12.17,Fiction,"Young Adult, Fantasy, Science Fiction, Romance, Adventure"
2010,9,Women Food and God: An Unexpected Path to Almost Everything,Geneen Roth,Hardcover,4.4 out of 5 stars,"2,735",$13.00,Nonfiction,"Self Help, Spirituality, Psychology, Personal Development"
2010,10,"Autobiography of Mark Twain: The Complete and Authoritative Edition, Vol. 1",Mark Twain,Hardcover,4.4 out of 5 stars,646,$17.91,Nonfiction,"Biography, Autobiography, History, Memoir"
2010,11,The Big Short: Inside the Doomsday Machine,Michael Lewis,Hardcover,4.6 out of 5 stars,"16,533",$16.94,Nonfiction,"Business, Economics, Finance, History, Politics"
2010,12,Food Rules: An Eater's Manual,Michael Pollan,Paperback,4.4 out of 5 stars,"4,787",$8.04,Nonfiction,"Nutrition, Science, Self Help"
2010,13,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,Hardcover,4.7 out of 5 stars,"76,276",$16.01,Nonfiction,"History, Biography"
2010,14,"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)",Charlaine Harris,Hardcover,4.5 out of 5 stars,"5,593",$9.17,Fiction,"Fantasy, Vampires, Paranormal, Urban Fantasy, Romance, Mystery"
2010,15,Sh*t My Dad Says,Justin Halpern,Hardcover,4.5 out of 5 stars,"11,730",$13.59,Nonfiction,"Memoir, Comedy, Biography, Adult"
2010,16,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,Paperback,4.7 out of 5 stars,"2,279",$14.08,Nonfiction,Religion
2010,17,The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),Stephenie Meyer,Hardcover,4.7 out of 5 stars,"7,325",$14.21,Fiction,"Fantasy, Young Adult, Vampires, Paranormal, Romance"
2010,18,Life,Keith Richards,Hardcover,4.5 out of 5 stars,"7,631",$25.97,Fiction,"Fantasy, Adventure"
2010,19,Cutting for Stone,Abraham Verghese,Paperback,4.7 out of 5 stars,"22,347",$9.90,Fiction,"Historical Fiction, Medical"
2010,20,The Daily Show with Jon Stewart Presents Earth (The Book): A Visitor's Guide to the Human Race,Jon Stewart,Hardcover,4.5 out of 5 stars,589,$16.76,Nonfiction,"Politics, Comedy, History"
2010,21,The Official SAT Study Guide,The College Board,Paperback,4.4 out of 5 stars,"1,575",$47.47,Nonfiction,"Reference, Education, Childrens"
2010,22,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",John Heilemann,Hardcover,4.5 out of 5 stars,"1,947",$11.66,Other,Romance
2010,23,The Immortal Life of Henrietta Lacks,Rebecca Skloot,Hardcover,4.6 out of 5 stars,"29,318",$15.86,Nonfiction,"Science, History, Biography, Medical"
2010,24,"The Lost Hero (Heroes of Olympus, Book 1)",Rick Riordan,Hardcover,4.7 out of 5 stars,"28,610",$9.29,Fiction,"Fantasy, Mythology, Young Adult, Adventure"
2010,25,Teach Like a Champion: 49 Techniques that Put Students on the Path to College,Doug Lemov,Paperback,4.5 out of 5 stars,887,$11.15,Nonfiction,"Education, Reference, Leadership"
2010,26,Outliers: The Story of Success,Malcolm Gladwell,Hardcover,4.6 out of 5 stars,"37,939",$20.81,Nonfiction,"Psychology, Business, Self Help, Sociology, Science"
2010,27,Catching Fire (The Hunger Games),Suzanne Collins,Hardcover,4.7 out of 5 stars,"73,852",$12.64,Fiction,"Young Adult, Fantasy, Science Fiction, Romance"
2010,28,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick M. Lencioni,Hardcover,4.6 out of 5 stars,"13,475",$9.49,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2010,29,"Good to Great: Why Some Companies Make the Leap...And Others Don't (Good to Great, 1)",Jim Collins,Hardcover,4.5 out of 5 stars,"9,069",$19.25,Nonfiction,"Business, Leadership, Management, Self Help"
2010,30,Three Cups of Tea: One Man's Mission to Promote Peace - One School at a Time,Greg Mortenson,Paperback,4.3 out of 5 stars,"4,279",$14.15,Nonfiction,"Memoir, Biography, Education"
2010,31,"The Road to Serfdom: Text and Documents--The Definitive Edition (The Collected Works of F. A. Hayek, Volume 2)",F. A. Hayek,Paperback,4.7 out of 5 stars,"2,954",$18.32,Nonfiction,"Economics, Politics, Philosophy, History"
2010,32,The Confession: A Novel,John Grisham,Hardcover,4.4 out of 5 stars,"19,744",$17.68,Fiction,"Historical Fiction, Young Adult, Adventure, Childrens"
2010,33,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony Hsieh,Hardcover,4.6 out of 5 stars,"5,922",$13.58,Nonfiction,"Business, Leadership, Biography, Management, Self Help"
2010,34,A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Larry Schweikart,Paperback,4.7 out of 5 stars,644,$27.62,Nonfiction,"History, Politics"
2010,35,"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Rick Riordan,Hardcover,4.8 out of 5 stars,"35,658",$9.49,Fiction,"Fantasy, Young Adult, Mythology, Adventure"
2010,36,Switch: How to Change Things When Change Is Hard,Chip Heath,Hardcover,4.6 out of 5 stars,"5,780",$15.17,Fiction,"Romance, Adult"
2010,37,The Art of Racing in the Rain: A Novel,Garth Stein,Paperback,4.6 out of 5 stars,"33,491",$10.89,Fiction,Adult
2010,38,The 5 Love Languages: The Secret to Love That Lasts,Gary Chapman,Paperback,4.7 out of 5 stars,"5,068",$4.00,Nonfiction,"Self Help, Psychology, Personal Development"
2010,39,"Broke: The Plan to Restore Our Trust, Truth and Treasure",Glenn Beck,Hardcover,4.4 out of 5 stars,521,$11.91,Fiction,"Fantasy, Romance, Young Adult"
2010,40,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,Hardcover,4.5 out of 5 stars,"8,857",$15.49,Nonfiction,"Business, Psychology, Leadership, Self Help, Personal Development, Management"
2010,41,"The Red Pyramid (The Kane Chronicles, Book 1)",Rick Riordan,Hardcover,4.7 out of 5 stars,"10,632",$8.39,Fiction,"Fantasy, Mythology, Young Adult, Adventure, Childrens"
2010,42,Percy Jackson and the Olympians Paperback Boxed Set (Books 1-3),Rick Riordan,Paperback,4.8 out of 5 stars,"2,782",$5.97,Fiction,"Fantasy, Young Adult, Mythology, Adventure"
2010,43,Little Bee: A Novel,Chris Cleave,Paperback,4.2 out of 5 stars,"3,731",$10.58,Fiction,"Historical Fiction, Adult"
2010,44,"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",Ina Garten,Hardcover,4.7 out of 5 stars,"1,610",$19.25,Nonfiction,"Cookbooks, Reference"
2010,45,George Washington's Sacred Fire,Peter A. Lillback,Paperback,4.6 out of 5 stars,664,$27.63,Nonfiction,"History, Biography, Politics"
2010,46,Radical: Taking Back Your Faith from the American Dream,David Platt,Paperback,4.7 out of 5 stars,"3,327",$9.35,Nonfiction,Religion
2010,47,"Towers of Midnight (Wheel of Time, Book Thirteen)",Robert Jordan,Hardcover,4.8 out of 5 stars,"16,628",$24.99,Fiction,"Fantasy, Epic Fantasy"
2010,48,Sarah's Key: A Novel,Tatiana de Rosnay,Paperback,4.5 out of 5 stars,"11,525",$10.45,Fiction,Historical Fiction
2010,49,The Hunger Games,Suzanne Collins,Hardcover,4.7 out of 5 stars,"91,626",$10.70,Fiction,"Young Adult, Fantasy, Science Fiction"
2011,1,Steve Jobs,Walter Isaacson,Hardcover,4.7 out of 5 stars,"25,186",$20.00,Nonfiction,"Biography, Business, History"
2011,2,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd Burpo,Paperback,4.6 out of 5 stars,"25,158",$10.86,Nonfiction,"Religion, Memoir, Spirituality, Biography"
2011,3,"Cabin Fever (Diary of a Wimpy Kid, Book 6)",Jeff Kinney,Hardcover,4.7 out of 5 stars,"22,600",$8.99,Fiction,"Childrens, Young Adult"
2011,4,StrengthsFinder 2.0,Gallup,Hardcover,4.1 out of 5 stars,"8,376",$22.91,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2011,5,The Hunger Games (Book 1),Suzanne Collins,Paperback,4.7 out of 5 stars,"91,626",$9.20,Fiction,"Young Adult, Fantasy, Science Fiction"
2011,6,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,Hardcover,4.7 out of 5 stars,"76,276",$16.01,Nonfiction,"History, Biography"
2011,7,Inheritance: Book IV (Inheritance Cycle),Christopher Paolini,Hardcover,4.7 out of 5 stars,"19,206",$13.07,Fiction,"Fantasy, Young Adult, Dragons, Adventure, Magic"
2011,8,Go the Fuck to Sleep (Go the F to Sleep),Adam Mansbach,Hardcover,4.8 out of 5 stars,"23,417",$8.50,Fiction,"Childrens, Comedy, Parenting"
2011,9,Mockingjay (The Hunger Games),Suzanne Collins,Hardcover,4.6 out of 5 stars,"88,444",$12.17,Fiction,"Young Adult, Fantasy, Science Fiction, Romance, Adventure"
2011,10,Game of Thrones Boxed Set: A Game of Thrones/A Clash of Kings/A Storm of Swords/A Feast for Crows,George R.R. Martin,Mass Market Paperback,4.7 out of 5 stars,"8,422",$13.96,Fiction,"Fantasy, Adventure, Dragons"
2011,11,Catching Fire (The Hunger Games),Suzanne Collins,Hardcover,4.7 out of 5 stars,"73,852",$12.64,Fiction,"Young Adult, Fantasy, Science Fiction, Romance"
2011,12,The 17 Day Diet: A Doctor's Plan Designed for Rapid Results,Mike Moreno,Hardcover,4.3 out of 5 stars,"3,219",$24.82,Nonfiction,"Self Help, Cookbooks"
2011,13,A Dance with Dragons (A Song of Ice and Fire),George R. R. Martin,Hardcover,4.6 out of 5 stars,"49,293",$18.98,Fiction,"Fantasy, Epic Fantasy, Dragons"
2011,14,"The Son of Neptune (Heroes of Olympus, Book 2)",Rick Riordan,Hardcover,4.8 out of 5 stars,"29,167",$13.36,Fiction,"Fantasy, Mythology, Young Adult, Adventure"
2011,15,Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),Bill O'Reilly,Hardcover,4.6 out of 5 stars,"15,221",$18.87,Nonfiction,"History, Biography"
2011,16,The Help,Kathryn Stockett,Paperback,4.8 out of 5 stars,"34,789",$9.99,Fiction,"Historical Fiction, Adult"
2011,17,The Immortal Life of Henrietta Lacks,Rebecca Skloot,Paperback,4.6 out of 5 stars,"29,318",$8.69,Nonfiction,"Science, History, Biography, Medical"
2011,18,11/22/63: A Novel,Stephen King,Hardcover,4.8 out of 5 stars,"3,586",$20.35,Fiction,"Historical Fiction, Science Fiction, Time Travel, Horror, Fantasy, Thriller"
2011,19,The Official SAT Study Guide,The College Board,Paperback,4.4 out of 5 stars,"1,575",$47.47,Nonfiction,"Reference, Education, Childrens"
2011,20,"Jesus Calling, Padded Hardcover, with Scripture References: Enjoying Peace in His Presence (A 365-Day Devotional)",Sarah Young,Hardcover,4.9 out of 5 stars,"41,575",$7.29,Nonfiction,"Religion, Spirituality"
2011,21,The Hunger Games Trilogy Boxed Set,Suzanne Collins,Hardcover,4.8 out of 5 stars,"49,635",$59.00,Fiction,"Young Adult, Fantasy, Science Fiction, Romance, Adventure"
